User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Steps_Count,Sleep_Duration,Water_Intake,Exercise_Type
U02548,Female,38,150,99,60,130,37.2,9752,4.9,1.9,Running
U02549,Male,55,150,109,12,108,37.4,17760,9.5,3.6,Running
U02550,Male,63,165,113,38,150,37,12315,5,1,Cycling
U02551,Male,58,152,69,28,77,37.3,11984,6.7,2.1,Swimming
U02552,Female,51,199,50,13,135,36.8,3530,5.5,3.6,Running
U02553,Male,64,194,109,15,62,38.5,13508,7.9,1.6,Running
U02554,Female,45,159,104,52,126,38.8,11355,4.7,3.9,Cycling
U02555,Female,58,185,89,50,81,37.4,18492,8.8,1.1,Running
U02556,Female,52,186,119,67,130,36.4,3676,9.8,3.3,Running
U02557,Female,35,190,90,110,87,36.3,9118,6.2,2.9,Running
U02558,Female,63,193,93,81,121,38.8,10742,5.1,3.1,Walking
U02559,Male,43,161,78,41,100,36.5,4956,8.7,3.3,Walking
U02560,Male,24,188,68,90,158,36.5,17864,4.7,1,Walking
U02561,Female,61,196,104,68,90,38.7,10406,5,2.1,Swimming
U02562,Male,47,162,80,50,78,38.8,13568,7.3,1.9,Gym
U02563,Female,44,189,97,27,159,38.2,17809,6.9,1.3,Running
U02564,Female,50,176,110,45,130,38.1,1125,6.5,1.8,Running
U02565,Male,42,163,94,86,149,38.4,18423,8.7,2.5,Swimming
U02566,Male,44,153,106,40,167,38.2,11762,4.7,2.7,Gym
U02567,Male,26,157,87,54,99,38.1,7226,4.2,2.9,Running
U02568,Female,37,167,65,16,140,38.4,3407,9.9,1.3,Walking
U02569,Female,41,186,93,90,126,36.8,3678,4,1.8,Swimming
U02570,Female,37,190,79,30,147,37,18248,4.8,1.9,Swimming
U02571,Male,44,167,78,105,71,36.8,6699,9.7,3.3,Gym
U02572,Male,29,181,69,82,134,37.4,12110,5.7,3.6,Swimming
U02573,Male,41,163,68,68,141,38,7570,6.6,3,Walking
U02574,Male,64,181,53,10,125,38,19033,9.5,1.9,Walking
U02575,Female,63,192,104,42,128,36.3,7144,6.2,1.6,Gym
U02576,Male,41,171,53,100,160,38.1,11540,9.4,2.1,Running
U02577,Female,26,177,86,62,169,36.3,10951,9.8,2.8,Running
U02578,Male,63,168,109,89,122,37.2,3963,9.7,3.8,Running
U02579,Male,57,168,92,95,158,37.4,14646,8.9,2.4,Walking
U02580,Female,55,165,103,93,140,37.2,15318,4.7,1.2,Cycling
U02581,Male,27,153,112,12,114,37.4,3775,7.4,3,Gym
U02582,Male,59,150,91,29,155,38.2,3355,8.4,3.6,Gym
U02583,Male,44,193,97,56,141,36.5,5753,8.8,1.2,Running
U02584,Male,20,184,76,108,147,38.2,19067,8.7,2.1,Gym
U02585,Male,22,166,63,35,134,37.4,16335,5.4,1.4,Gym
U02586,Female,64,196,109,20,143,36.8,5526,8.6,1.9,Cycling
U02587,Female,31,183,104,20,61,37.3,15972,9.4,1.4,Walking
U02588,Female,51,174,116,112,175,38.6,12561,6.2,3,Swimming
U02589,Male,39,184,51,10,137,37.9,17789,5.8,1,Gym
U02590,Male,27,152,77,53,90,38.4,5361,5.3,1.9,Cycling
U02591,Male,30,186,115,12,130,37.6,7795,8.6,3.2,Cycling
U02592,Male,18,162,69,104,146,36.2,6364,4.4,3.2,Running
U02593,Female,47,172,61,118,60,38,11171,6.3,1.2,Running
U02594,Female,19,155,50,55,128,38.8,10128,9.2,2.5,Running
U02595,Male,38,189,73,71,63,38.4,2501,8.2,1.3,Gym
U02596,Female,44,199,115,85,134,38.3,15855,8.9,3.2,Swimming
U02597,Female,41,173,93,117,82,36.1,9228,5.1,3.6,Walking
U02598,Female,27,188,55,93,68,36.7,19025,6.6,3.3,Running
U02599,Male,50,177,75,83,161,36.4,15302,4.6,3.2,Running
U02600,Male,44,151,87,48,164,36.8,10042,8.6,3.8,Cycling
U02601,Male,33,180,114,77,145,38,19457,7.3,1.4,Cycling
U02602,Female,48,182,81,40,82,36.3,1507,8.1,3.3,Gym
U02603,Female,55,168,87,91,108,37.3,19076,7.5,1.6,Running
U02604,Male,49,191,87,59,75,38,2407,5.8,2.4,Walking
U02605,Male,60,198,77,26,178,38.3,4187,6.3,1.9,Walking
U02606,Male,62,154,113,17,137,37.3,13449,7.1,1,Cycling
U02607,Male,29,196,58,79,179,37.5,14198,5.7,2.3,Swimming
U02608,Male,20,165,61,27,175,36.7,9467,8.2,2.1,Gym
U02609,Male,23,187,90,117,170,36.1,14622,4.9,3.3,Swimming
U02610,Female,20,177,81,58,121,37.2,9654,7.3,3.3,Gym
U02611,Female,29,150,118,90,152,38.5,17564,9.1,3.4,Running
U02612,Female,63,180,107,13,172,38.9,4506,7.8,2.6,Swimming
U02613,Male,19,197,111,46,127,38.7,12467,9.4,2.6,Cycling
U02614,Female,29,170,91,63,101,36.2,2739,6,2.5,Cycling
U02615,Male,63,155,73,73,126,38.2,11219,5.6,2.4,Walking
U02616,Male,57,167,84,11,82,38.5,13357,9.3,1.9,Swimming
U02617,Male,61,179,59,90,77,38,2468,4.2,2.3,Cycling
U02618,Male,36,176,106,33,122,36.2,7042,4.8,1.6,Swimming
U02619,Female,26,166,72,85,99,37.2,17676,6.2,2.1,Running
U02620,Male,27,198,108,49,65,36.2,1921,5.5,3.6,Cycling
U02621,Male,52,168,89,48,67,38.3,4641,9.4,1.4,Running
U02622,Male,46,192,52,117,81,37.4,17402,5.2,3.5,Cycling
U02623,Male,50,164,117,59,175,37.5,11112,7.1,3.7,Walking
U02624,Male,43,164,110,93,100,37.1,4026,7.7,2.1,Running
U02625,Male,40,189,55,117,90,37.7,6188,8.6,2.7,Gym
U02626,Male,61,156,84,66,113,36.7,4944,4.5,3.9,Running
U02627,Male,27,163,76,89,112,36.4,10650,7.8,2.7,Cycling
U02628,Male,46,171,69,46,85,36.7,1722,5.9,3.9,Cycling
U02629,Female,36,193,95,90,87,38.6,11395,4.5,1.7,Cycling
U02630,Female,34,165,78,48,143,38.5,7380,7,1.2,Running
U02631,Male,18,167,78,19,155,37.4,16256,4,1.3,Walking
U02632,Female,39,158,112,34,77,37.3,19254,4.6,2.2,Swimming
U02633,Male,48,166,66,117,121,37.8,9726,5.8,3.6,Walking
U02634,Male,64,185,95,107,149,36.1,2903,5.1,2.1,Gym
U02635,Male,38,190,69,77,161,36.7,14045,4.9,3.9,Gym
U02636,Female,21,194,81,31,103,36.9,5378,8.2,3.9,Gym
U02637,Female,32,156,59,82,83,36.4,6721,4.3,2.5,Swimming
U02638,Male,37,191,114,22,110,36.7,6957,6.7,1.6,Swimming
U02639,Female,23,196,80,92,166,38.1,19498,8.1,1.3,Cycling
U02640,Male,26,172,61,15,62,36.4,9146,5.4,3.9,Walking
U02641,Male,49,155,68,59,146,38.4,19014,9.9,3.7,Gym
U02642,Male,46,199,80,74,152,37.3,15268,4.2,2.6,Gym
U02643,Female,63,192,51,58,118,37.8,13959,7.5,2.6,Walking
U02644,Female,23,175,87,119,127,36.8,12271,9.8,3.9,Gym
U02645,Male,55,185,58,103,160,38.7,14272,5.9,2.4,Swimming
U02646,Male,44,159,95,11,172,38.7,6167,8.6,1,Running
U02647,Female,27,190,63,118,72,36.3,14422,9.4,1.3,Swimming
U02648,Female,46,187,96,28,88,37.8,16697,5.6,1.1,Walking
U02649,Male,63,194,90,28,77,37.8,3090,5.8,2.5,Walking
U02650,Female,54,154,112,13,151,37.3,12703,4.7,3.4,Gym
U02651,Male,18,167,57,71,68,36.7,5999,8.6,2.4,Running
U02652,Male,18,172,108,78,122,37.3,11528,9.2,3,Gym
U02653,Female,64,182,111,14,86,38.1,11647,8.8,1.1,Walking
U02654,Male,62,199,97,104,103,38.5,19418,5.6,2.4,Swimming
U02655,Female,56,168,77,79,70,38,19003,8.3,2.7,Walking
U02656,Female,36,175,58,80,65,37.5,9036,9.7,1.2,Cycling
U02657,Male,25,172,96,21,173,38.2,9165,6.5,3.5,Cycling
U02658,Male,52,173,109,16,157,38.3,7925,4.1,1.5,Running
U02659,Female,35,187,94,86,103,37.6,10101,6.7,3.5,Walking
U02660,Female,30,160,74,40,70,38.9,9362,9.9,3.1,Gym
U02661,Female,37,199,65,96,61,36,5681,4.3,3.5,Swimming
U02662,Male,63,187,63,44,165,38.6,2751,7.8,3.6,Swimming
U02663,Male,25,177,116,30,103,36.8,12600,9.4,1.2,Swimming
U02664,Female,57,176,86,30,82,38.8,8888,10,1.8,Gym
U02665,Male,61,167,84,100,126,37.8,9196,5.5,3.2,Running
U02666,Female,45,153,107,31,64,38.3,19403,5.3,1,Gym
U02667,Male,43,184,109,74,154,36.5,12508,10,3.8,Gym
U02668,Female,26,189,102,10,89,38.6,11966,5.5,1.6,Walking
U02669,Male,42,156,71,31,94,38.8,19485,6.5,2.1,Swimming
U02670,Male,37,170,80,40,116,38.7,17253,8.3,3.6,Walking
U02671,Male,41,152,62,60,95,37,7534,4.8,3.6,Swimming
U02672,Female,30,158,56,109,76,38.2,16363,4.8,3.8,Swimming
U02673,Male,59,159,85,75,91,37.7,13839,9.1,2.2,Running
U02674,Female,24,190,96,55,123,38.6,15593,8.9,3.5,Walking
U02675,Female,29,164,91,28,162,38.5,4578,9.6,3.1,Gym
U02676,Male,33,199,77,43,94,36.5,3993,7.2,2.7,Swimming
U02677,Male,27,191,56,66,132,37,6323,4.5,1.5,Cycling
U02678,Female,24,191,56,118,69,36.8,10294,4.6,3.2,Walking
U02679,Female,55,166,50,10,130,38.9,17732,9.3,1.8,Gym
U02680,Male,63,169,101,45,122,37.2,11541,7.1,1.6,Running
U02681,Female,19,155,52,113,158,38,4686,4.6,1.1,Swimming
U02682,Female,54,199,100,22,105,37.4,11669,8.6,3.6,Cycling
U02683,Female,45,158,54,29,73,38.5,17531,8.6,3.6,Swimming
U02684,Male,59,197,91,90,116,38.2,13682,6.6,2.8,Swimming
U02685,Female,24,180,92,66,80,36.2,4006,6.4,1.4,Gym
U02686,Female,30,167,117,60,172,36.3,15052,5.5,2.6,Swimming
U02687,Male,42,150,98,117,124,37.7,13915,9,1.5,Gym
U02688,Female,41,187,54,43,130,37.6,14943,9.7,3.8,Gym
U02689,Female,48,174,80,26,126,37.5,11651,5.2,3.8,Cycling
U02690,Female,59,182,76,37,68,36.2,13490,8.7,2.2,Gym
U02691,Male,24,199,51,119,174,37,18014,8.2,1.3,Gym
U02692,Female,31,179,78,83,137,38.3,6495,9.6,2.5,Swimming
U02693,Male,26,199,75,75,143,37.8,15362,9.8,1.4,Running
U02694,Male,21,174,108,64,157,37.8,2691,7.1,1.4,Gym
U02695,Male,44,166,119,111,107,36.4,4378,8.4,4,Gym
U02696,Female,29,193,109,110,163,36.4,5197,8.2,2.6,Swimming
U02697,Female,53,164,53,93,97,36.6,12831,5.4,2.3,Swimming
U02698,Male,35,165,92,68,70,38.5,3292,7,1.9,Running
U02699,Male,37,157,67,77,178,37,17792,5.3,1.6,Cycling
U02700,Male,20,160,74,15,118,38.7,11743,4.8,1.8,Cycling
U02701,Female,61,197,88,27,147,37,14154,4.8,3.4,Walking
U02702,Male,53,192,107,98,140,38,14258,4.5,1.5,Cycling
U02703,Female,42,162,89,53,143,36.7,5828,7.4,1.2,Swimming
U02704,Male,28,177,104,19,64,38.9,17760,9.5,2.4,Gym
U02705,Female,54,183,91,53,87,36.8,12996,8.6,1.8,Swimming
U02706,Female,33,155,116,44,78,38.8,8772,4.8,1.3,Walking
U02707,Male,20,164,74,48,134,36.8,4506,8.1,1.1,Cycling
U02708,Male,45,165,70,60,123,38.1,8280,9.3,2.7,Walking
U02709,Female,54,157,82,77,79,36.1,10566,8.1,3.6,Swimming
U02710,Male,49,188,61,32,102,37.5,16761,7,3.1,Cycling
U02711,Male,54,158,65,69,142,36.2,5098,4.6,2.2,Running
U02712,Female,49,184,55,26,173,37.8,1632,4.7,2.5,Swimming
U02713,Male,30,193,112,10,69,38.3,3923,7.9,3.2,Walking
U02714,Male,31,168,72,15,166,37.9,7153,8.4,1.1,Swimming
U02715,Female,37,169,89,50,89,36.6,1234,9.7,1.7,Walking
U02716,Female,47,158,111,65,176,37,2681,6,3.8,Cycling
U02717,Female,23,156,57,52,125,36.1,12807,7.8,1.4,Swimming
U02718,Male,26,158,85,12,105,37.3,16254,4.9,3.4,Running
U02719,Male,43,156,59,79,127,37.2,14621,4.2,2.7,Running
U02720,Male,37,163,68,114,79,36.3,1606,4.5,1.3,Gym
U02721,Male,55,182,67,17,71,36,6179,9,3.4,Running
U02722,Male,61,151,117,103,126,36.8,15746,9.5,1,Running
U02723,Male,32,192,83,73,128,37,6858,5.7,1.1,Cycling
U02724,Male,46,167,57,99,139,38.7,17772,4.2,2.3,Cycling
U02725,Male,54,157,105,34,148,36.1,12082,6.4,1.9,Cycling
U02726,Female,46,176,54,19,94,36,4611,8.3,2.4,Gym
U02727,Female,37,186,82,34,127,37.7,19787,8.3,1.7,Swimming
U02728,Male,48,192,57,76,176,36.3,6741,8.6,1.4,Cycling
U02729,Female,33,159,64,29,174,37.6,4047,7.5,2.9,Gym
U02730,Male,26,178,105,43,119,37.3,7854,8.8,2.2,Walking
U02731,Male,42,167,53,37,172,36.9,5340,5.2,3,Walking
U02732,Male,58,157,94,66,75,37.7,19177,7.8,1.1,Walking
U02733,Male,59,161,93,103,118,38.4,4572,9.7,1.9,Running
U02734,Female,22,159,111,21,175,38.9,14361,6.7,3.3,Walking
U02735,Male,26,179,60,83,123,37.4,9801,9.9,1.5,Running
U02736,Female,53,159,103,101,149,38,10375,5.7,1.4,Cycling
U02737,Male,41,186,56,75,149,37.8,19067,5.1,3.8,Gym
U02738,Female,20,196,91,27,85,36.6,14486,5,3.3,Running
U02739,Female,48,155,67,113,142,37.7,17640,6,1.7,Cycling
U02740,Male,33,168,61,90,133,37.7,2694,6.2,1.6,Cycling
U02741,Male,40,167,94,23,98,37.3,17247,5.5,3,Gym
U02742,Female,50,162,89,104,98,38.5,10647,4.8,2,Running
U02743,Male,39,151,81,89,114,38.5,12435,4.9,1.2,Walking
U02744,Female,41,151,88,54,106,37.5,12657,6.2,1.2,Swimming
U02745,Female,36,169,107,104,107,37.7,4654,6.3,2.3,Running
U02746,Male,55,167,96,82,96,36.2,13151,5,1.7,Walking
U02747,Female,30,192,73,51,130,38.5,3238,5.5,2.7,Cycling
U02748,Male,35,158,111,77,67,37.6,10213,5.9,3.1,Cycling
U02749,Female,19,183,92,112,91,37,2990,5.1,2.3,Gym
U02750,Male,19,171,106,107,88,38.7,12384,9.9,2.2,Running
U02751,Female,58,176,56,19,120,38.1,15739,6.3,1.3,Walking
U02752,Female,36,192,56,110,165,36.7,19926,8.3,3,Walking
U02753,Male,32,161,68,99,63,37.2,4770,4.3,3.3,Swimming
U02754,Female,40,168,113,92,61,36.3,12578,6.9,3,Running
U02755,Female,38,197,62,88,154,36.2,7119,9,1,Running
U02756,Female,25,186,63,53,152,38.5,12029,5.7,1.8,Walking
U02757,Female,28,174,102,65,66,36.5,11339,8.9,1.6,Running
U02758,Male,33,197,56,112,130,38.1,8986,7.2,3.2,Gym
U02759,Male,24,167,92,25,174,38.8,15945,6.4,3.2,Running
U02760,Male,56,155,111,95,142,38.8,7270,6.8,1.9,Cycling
U02761,Male,37,159,55,104,81,37,12322,8.1,2.6,Cycling
U02762,Male,50,152,54,70,125,36.1,4392,5.6,3.5,Walking
U02763,Female,38,197,79,16,169,38.3,10416,8.5,2.9,Cycling
U02764,Male,31,183,103,103,154,37.3,14558,8.1,1.3,Walking
U02765,Male,38,152,111,73,119,37.8,5409,7.6,3.9,Running
U02766,Female,21,177,74,64,154,38,11915,5.1,2.9,Running
U02767,Male,33,176,61,110,110,37.8,12345,7.7,2.4,Walking
U02768,Male,30,168,107,41,104,36.4,12202,6,2.9,Gym
U02769,Male,55,173,51,101,76,36.8,6776,8.9,2.3,Cycling
U02770,Male,31,151,56,37,88,36.7,17692,6,1.8,Walking
U02771,Male,62,174,111,35,120,38.1,6413,7.6,2.4,Gym
U02772,Female,44,181,81,70,86,38.1,1110,6.9,3,Swimming
U02773,Female,19,155,108,114,145,37.4,15804,8.4,2.7,Swimming
U02774,Male,27,194,116,83,98,38,2760,9.4,3.7,Cycling
U02775,Female,38,174,72,66,102,37.1,9212,9.6,2,Gym
U02776,Male,33,187,61,69,173,37.9,12169,5.4,3.9,Swimming
U02777,Male,19,169,96,14,137,37.2,15425,8.1,4,Running
U02778,Female,55,185,103,81,152,37.8,5655,7.6,3.8,Gym
U02779,Female,63,159,115,35,68,36.9,14238,8.5,2.7,Walking
U02780,Female,44,198,94,65,129,37,7918,8.1,2,Swimming
U02781,Male,52,173,94,73,140,36.8,17107,5.4,1.6,Gym
U02782,Female,21,160,52,93,93,36.5,18804,8.5,2.7,Swimming
U02783,Male,58,165,91,43,152,39,14671,4.5,3.1,Walking
U02784,Male,61,176,68,103,166,39,9844,7.9,1.3,Walking
U02785,Female,46,188,73,43,174,36.9,19002,6.7,2.5,Cycling
U02786,Male,33,159,85,32,162,37.4,3466,5.1,3.2,Running
U02787,Male,49,178,52,59,82,36.3,11203,8.3,2,Cycling
U02788,Female,39,153,74,70,121,37.2,19078,9,2.6,Gym
U02789,Female,51,163,112,82,150,36.4,18826,6.4,2.4,Cycling
U02790,Male,41,167,80,107,155,37.5,15184,6,2,Gym
U02791,Male,28,183,54,21,137,38.8,10131,8.9,3.9,Running
U02792,Female,29,192,113,30,119,37,3866,9.4,3.5,Swimming
U02793,Female,30,196,90,15,159,37.9,9681,6.8,3.1,Running
U02794,Male,18,181,78,45,130,36.3,15076,9.1,3.3,Gym
U02795,Male,46,162,98,108,78,38,16454,7.2,3.1,Running
U02796,Male,35,188,70,25,150,38.9,12429,9.9,2.3,Walking
U02797,Female,24,186,90,109,143,38.7,16463,5.1,2,Running
U02798,Female,24,182,111,111,109,37.2,18951,7.8,2.3,Swimming
U02799,Female,49,194,71,97,114,37.6,10608,9.4,3,Swimming
U02800,Female,56,194,57,71,131,38.2,4181,5.3,1.5,Swimming
U02801,Male,37,184,61,31,166,38.6,19618,7.5,1.8,Gym
U02802,Female,29,151,83,34,110,38,6195,4.9,2,Swimming
U02803,Female,19,158,73,80,179,39,16787,5.2,3,Gym
U02804,Female,57,178,83,67,69,37.5,13554,4.1,3.9,Walking
U02805,Female,40,198,93,71,60,36.8,15020,8.1,3,Swimming
U02806,Male,58,167,100,109,120,38.6,6903,5.5,3.2,Gym
U02807,Male,26,161,108,51,163,37.1,15495,9.7,2.3,Running
U02808,Female,41,151,103,92,82,37.9,14329,4.8,1.1,Cycling
U02809,Female,34,191,61,56,74,37.1,11949,7.5,2.8,Walking
U02810,Male,25,161,111,36,108,36.7,2744,9.9,2.6,Running
U02811,Male,34,196,59,70,101,36.4,18115,6.6,3.6,Cycling
U02812,Male,62,184,54,45,63,36.6,14627,6.3,1.3,Swimming
U02813,Male,57,150,75,79,164,36.5,9469,4.5,1.4,Cycling
U02814,Male,33,158,70,61,166,37.8,9267,7.2,3.3,Swimming
U02815,Male,45,188,56,97,72,36.7,7427,9.6,3.2,Running
U02816,Male,58,165,103,109,91,37.1,16275,8.6,2.8,Running
U02817,Male,55,161,54,19,60,37.1,14267,4.1,1.7,Cycling
U02818,Female,29,176,92,13,92,38.6,18349,6.5,1.1,Gym
U02819,Male,58,161,80,41,117,36.6,7222,7.9,3.2,Walking
U02820,Female,27,165,73,107,137,36.9,17361,5.2,1.5,Gym
U02821,Male,46,163,93,43,82,38.3,16446,8.9,1.8,Walking
U02822,Male,42,190,67,65,137,38.1,12027,7.6,1.1,Walking
U02823,Male,61,194,51,67,118,37.2,19946,8.9,3.6,Walking
U02824,Male,52,172,86,86,148,38.1,8861,5.8,3.8,Gym
U02825,Male,46,190,116,113,168,36.8,18968,6.5,3.7,Cycling
U02826,Female,64,177,113,49,158,38.3,19031,7.4,2.3,Cycling
U02827,Male,24,186,98,104,113,37.6,5457,4.7,1.5,Cycling
U02828,Male,57,172,73,75,139,36.6,16298,7.8,3.4,Running
U02829,Male,35,162,53,64,106,37.4,17898,9.6,3.7,Cycling
U02830,Female,41,177,118,11,110,38.3,12683,5.1,2.8,Swimming
U02831,Male,42,163,97,53,176,36.5,17188,6.9,1,Running
U02832,Female,61,164,54,69,90,38.6,1145,4.4,2.1,Running
U02833,Female,52,187,76,62,115,38.5,15129,4.2,3.7,Walking
U02834,Female,43,151,90,15,120,38.8,10402,4.5,2.7,Running
U02835,Female,50,169,71,75,147,37.5,9754,7.4,4,Walking
U02836,Male,60,173,119,88,103,36.3,8581,9.1,1.3,Cycling
U02837,Female,25,187,68,80,171,36.5,18414,6.3,1.3,Cycling
U02838,Male,37,182,87,88,106,37.5,17702,7.3,3.7,Gym
U02839,Male,42,151,92,81,129,38.1,13881,6,3.1,Gym
U02840,Male,26,198,101,51,72,37.9,17519,5.5,1.4,Cycling
U02841,Female,45,190,96,29,64,36.9,11648,6.4,3,Running
U02842,Female,39,184,118,78,112,37.6,18757,6.8,1.7,Cycling
U02843,Male,45,195,70,11,81,36.1,16272,9.5,2.2,Walking
U02844,Female,53,164,82,112,162,38.8,8793,6,3.8,Running
U02845,Female,53,198,119,95,117,36,13723,6.5,2.2,Walking
U02846,Male,62,181,99,92,166,36.6,10644,5.1,2,Running
U02847,Male,63,173,102,83,138,38.9,8072,8.3,1.2,Walking
U02848,Male,56,156,61,33,160,36.8,8602,7.8,2.8,Swimming
U02849,Female,49,151,59,25,100,36.2,9032,5.7,2.4,Walking
U02850,Male,49,197,109,13,140,37.8,16573,9,2.9,Cycling
U02851,Female,47,167,71,28,169,38.6,15227,8.7,3.4,Running
U02852,Male,39,174,64,30,149,38.5,8819,7.1,2.6,Walking
U02853,Male,59,154,50,54,153,38.8,19089,8.7,3,Walking
U02854,Male,26,184,62,10,86,39,17432,9.4,3.4,Swimming
U02855,Female,40,190,103,86,147,37.4,3783,7,3,Swimming
U02856,Female,25,171,73,102,73,36.2,4739,4.9,3.4,Running
U02857,Male,60,195,83,107,65,38,13631,6.6,3,Swimming
U02858,Male,42,184,66,31,122,38.5,17130,7.6,1.6,Swimming
U02859,Female,61,153,81,17,161,37,6781,8.7,3,Gym
U02860,Female,37,176,75,46,156,36.7,12408,9.5,1.9,Walking
U02861,Female,34,158,107,39,166,38,17001,4.4,2.7,Running
U02862,Female,51,171,81,93,96,36.5,1096,8.5,3.7,Cycling
U02863,Male,57,161,96,72,61,37.6,5271,9.6,3.6,Swimming
U02864,Female,25,185,97,62,154,37.1,5628,5.6,3.6,Gym
U02865,Female,33,192,72,79,141,37.4,15752,5.6,3.2,Gym
U02866,Male,46,197,91,36,134,36.5,15260,6.9,1.1,Cycling
U02867,Female,61,191,72,10,72,38.8,15953,6.1,1.1,Swimming
U02868,Male,31,161,62,40,105,38.1,10846,9.5,1.7,Running
U02869,Female,50,158,103,115,171,37.1,19828,7.6,2.8,Walking
U02870,Male,53,151,105,29,112,37,3483,8.6,1.9,Cycling
U02871,Male,33,183,63,14,137,36.1,19146,5.1,1.2,Walking
U02872,Male,26,181,79,60,116,38.3,11222,5.3,2.8,Cycling
U02873,Male,18,182,91,32,159,36.7,13873,8,2.3,Swimming
U02874,Female,34,188,58,84,118,38.2,13782,8.8,1.5,Running
U02875,Female,50,191,86,56,82,38.3,2329,9.1,2.1,Gym
U02876,Male,27,161,97,48,111,38.3,4235,6.6,2.1,Walking
U02877,Female,43,193,92,89,127,37.8,6277,8.2,4,Running
U02878,Male,64,166,114,23,137,36.5,10834,5.1,1.5,Cycling
U02879,Male,19,188,83,58,131,38.6,9984,9.5,2.9,Swimming
U02880,Female,19,189,62,81,81,38.8,16920,7.7,1.4,Swimming
U02881,Male,48,180,91,27,174,36.4,6415,9.2,1.7,Gym
U02882,Male,56,177,88,77,62,37.9,4675,9.5,2.7,Cycling
U02883,Male,42,196,62,73,75,37.5,12003,5.8,3.7,Gym
U02884,Female,63,166,52,70,95,37.3,14011,7.9,2.1,Gym
U02885,Male,29,170,108,62,88,36.1,6538,9.6,3.4,Walking
U02886,Male,35,184,77,75,67,37.5,13851,8.7,1.4,Gym
U02887,Female,24,180,89,96,104,38.5,3609,5,2.5,Cycling
U02888,Male,48,197,108,29,67,38.9,6217,9,3.1,Walking
U02889,Male,48,163,110,13,173,36.4,16643,5.2,2.5,Walking
U02890,Male,60,194,97,50,95,37.4,9021,4.3,1.6,Gym
U02891,Male,31,165,91,98,140,37.6,5705,6.6,1.3,Swimming
U02892,Male,38,154,102,10,155,37.2,18838,4.3,3.6,Swimming
U02893,Male,54,165,62,92,114,38.5,18960,4,1.7,Cycling
U02894,Female,61,171,53,107,159,36.1,7329,8.9,1.2,Gym
U02895,Male,54,160,110,32,141,38.3,17283,9.5,2.1,Running
U02896,Female,32,188,105,87,169,36.4,15312,9.9,2.9,Running
U02897,Male,57,163,69,77,119,38.3,1369,6.9,1.6,Swimming
U02898,Female,31,164,87,37,68,37.3,4033,6.8,2.8,Walking
U02899,Female,32,157,100,40,104,36.2,3857,8.6,3.3,Swimming
U02900,Male,28,180,99,47,175,36.8,2035,6.7,1.3,Cycling
U02901,Male,52,165,97,28,156,37.2,16011,4.9,2.5,Swimming
U02902,Female,48,187,83,114,72,36.6,13368,6.4,2.5,Running
U02903,Male,57,167,74,64,115,36.7,13179,7.9,1.2,Walking
U02904,Female,45,169,110,71,120,37.1,8571,7,1.2,Cycling
U02905,Male,30,198,106,34,155,37.8,18654,6.1,1.4,Cycling
U02906,Male,36,166,68,38,165,37.1,3054,5,3.9,Cycling
U02907,Female,27,187,69,117,129,36.7,15698,8.2,2.1,Cycling
U02908,Male,55,179,63,107,81,36.8,3402,5.5,1.1,Swimming
U02909,Female,48,172,93,68,112,36.6,11984,4.4,2,Swimming
U02910,Female,50,159,68,72,91,37.8,11192,9.6,4,Walking
U02911,Female,26,196,100,57,128,38.2,2265,7.3,1.6,Swimming
U02912,Female,41,195,118,88,82,36.6,17037,5.3,3.3,Running
U02913,Female,56,181,77,64,178,37.1,17714,7.5,2.4,Gym
U02914,Female,43,176,86,35,172,38.8,8106,5.8,3.8,Running
U02915,Female,21,150,67,118,94,36.5,16934,8.9,3.9,Gym
U02916,Female,59,159,73,71,167,38,16281,6.7,3.3,Walking
U02917,Male,27,155,108,74,158,36.3,19505,10,1.5,Swimming
U02918,Male,50,158,76,80,73,37.1,3530,6.2,2.7,Cycling
U02919,Male,43,178,72,90,83,38.1,11966,4.4,2.4,Cycling
U02920,Male,31,181,106,52,145,36.1,18964,6.6,3.6,Gym
U02921,Male,40,172,103,107,152,38.3,1247,8.8,3.5,Walking
U02922,Female,47,179,88,116,72,38.8,4284,6.6,2.7,Gym
U02923,Female,26,155,108,10,66,36.4,1115,7.8,1.9,Cycling
U02924,Female,39,185,100,12,106,37.4,4516,5.2,2.1,Gym
U02925,Male,30,190,102,40,67,36.1,12610,8.1,1.2,Walking
U02926,Female,50,169,93,103,67,38.6,4521,5.4,3.1,Running
U02927,Female,40,172,80,102,136,37.5,10915,7.8,2.3,Running
U02928,Male,63,155,86,38,174,38.6,4011,7.8,3.2,Walking
U02929,Female,64,175,104,84,60,37.9,11231,5.5,1,Swimming
U02930,Female,19,150,61,79,168,38.4,16401,6.9,1.6,Running
U02931,Female,47,173,85,14,83,36.9,3377,8.6,1.5,Running
U02932,Male,54,197,71,40,136,37.5,12496,6.7,3.2,Gym
U02933,Female,52,167,67,39,134,36.1,12274,9.6,2.2,Swimming
U02934,Male,29,181,104,63,129,38.1,5345,7.7,3.1,Walking
U02935,Male,54,172,102,28,164,37,17659,4.2,3.9,Swimming
U02936,Male,51,168,64,15,87,36.1,10988,4.9,1.6,Running
U02937,Male,21,159,82,74,158,39,2639,8.4,3,Gym
U02938,Male,21,160,75,42,136,36.2,10965,5.5,1.7,Gym
